PARTYID,POLVIEWS,NATSPAC,NATENVIR,NATHEAL,NATCITY,NATCRIME,NATDRUG,NATEDUC,NATRACE,NATARMS,NATAID,NATFARE,SPKATH,COLATH,LIBATH,SPKCOM,COLCOM,LIBCOM,SPKHOMO,COLHOMO,LIBHOMO,CAPPUN,GUNLAW,COURTS,GRASS,ATTEND,RELITEN,POSTLIFE,PRAYER,HELPFUL,FAIR,TRUST,CONBUS,CONCLERG,CONEDUC,CONFED,CONLABOR,CONPRESS,CONMEDIC,CONTV,CONJUDGE,CONSCI,CONLEGIS,CONARMY,GETAHEAD,FEPOL,ABDEFECT,ABNOMORE,ABHLTH,ABPOOR,ABRAPE,ABSINGLE,SEXEDUC,DIVLAW,PREMARSX,XMARSEX,HOMOSEX,PORNLAW,POLABUSE,POLMURDR,POLESCAP,POLATTAK,PRESLAST_NONCONFORM,PRESLAST_DEMREP,SPKRAC,COLRAC,LIBRAC,SPKMIL,COLMIL,LIBMIL,CONFINAN,ABANY,LETDIE1,SUICIDE1,SUICIDE2,NEWS,TVHOURS,FECHLD,FEPRESCH,FEFAM,RACDIF1,RACDIF2,RACDIF3,RACDIF4,POLHITOK,EQWLTH,NATROAD,NATSOC,NATMASS,NATPARK,HELPPOOR,TEENSEX,SPANKING,MARHOMO,AFFRMACT,WRKWAYUP,NATCHLD,NATSCI,SPKMSLM,COLMSLM,LIBMSLM
0.3910992262728087,0.21187013730294652,0.0,0.09603570717197141,0.1137300172312415,0.24554935451738602,0.1946719660907735,0.15082088981982053,0.19268967134806947,0.44686754942656187,0.21191137885655978,0.0,0.17682436873913698,0.8167710746773971,0.822272752020025,0.9096908066163275,0.833890135625918,0.7504348966095876,0.9528474852373124,1.0600244792455111,0.9661238411634173,0.9076316514247085,0.03222859083350214,0.0,0,0.6353460752245595,0.6844451744412541,0.37435696945113545,0.10458078824579903,0.08825147631416856,0.3454272133282555,0.4106769497037638,0.3288560012718341,0.3624699436852305,0.2637427318451887,0.43694705415270096,0.4865397574994772,0.10434982257899142,0.2716023017298698,0.2915199147000609,0.27641836638632455,0.441111264460073,0.2219833311424233,0.5980205444945739,0.5585595116313008,0,0.07750462715045724,0.6823630501266903,0.9208313796354206,0.49752356284382876,0.8595406182896858,0.6350716806457968,0.8029002868559159,0.28223828483269625,0.022784413759455027,0.9030136767219824,0.6024578762393098,0.8444070229031584,0.34228875273415826,0.18944360277418948,0.09789775205474614,0.025542934701272946,0.025542934701272946,0.0,0.8042513331290143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.36286281830418143,0.14161584137837924,0.0011860181706061543,0.09882273329411496,0.10681552323945266,0.22500444929121066,0.21628199527893127,0.17859037070946948,0.12458747413036111,0.5312244620055817,0.09508742965006993,0.0,0.10115800766382457,0.9297072288434709,1.0710590964576043,1.04786389417724,0.9430384146447408,0.6877898549830147,1.0862281219029932,1.0744128538640616,0.99480478030001,0.9240258949034653,0.031684590255257036,0.0,0,,0.5915662234153765,0.4392135183448594,,0.05519005183213079,,,,0.3268656362290789,0.18642156734100684,0.3581928844189849,0.37686957470214416,0.053438871419716455,0.19282021485403078,0.29838597844024917,0.17606298217271962,0.5049119741738616,0.1929780718924252,0.559723413147461,0.3656833208606649,0,0.2386885403048961,0.7038258928333735,1.050613824820671,0.4925104617370078,0.9342255511047862,0.628915820219823,0.9045838353109533,0.2798755623034323,0.0216095989953268,0.9485297708279198,0.44239978893135795,0.7793075218489047,,,,,,0.0,0.47892733451269187,0.7379579236490014,0.6647848632118378,0.7257876821233599,0.8682841493097561,0.8990635299528732,0.9271376733261477,0.3048696608915894,0.8352506485430463,0.45230731411542846,0.6668185284155201,0.1478471067848762,0.0,0.0,0.46416442131674834,0.5267000659125538,0.9005945713871273,0.28757938078895295,0.28060389298928967,0.34541282706098797,0.44912023413802526,,,,,,,,,,,,,,,,,
0.37821503206230905,0.14164309355990654,0.012678135166879973,0.13800855861283842,0.1364818318202648,0.1964303555780613,0.23236415110283834,0.21553991282358345,0.08837015985435995,0.25998853578382786,0.04564963337580532,0.03955349883103455,0.13363370943232433,0.8995528430988831,1.0366120262260132,0.9944959356527676,0.9812763758048462,0.6846498345367275,1.062428456451192,0.9663476849115239,1.0105285869359584,0.9285035600936781,0.005177109356153267,0.0,0,0.6636863436699175,0.6133026945069531,0.49329963442786523,0.031618608417369465,,0.35318753027908645,0.3860723428907703,0.30096552750182126,0.26101657310898235,0.13448198793693464,0.3217542687828149,0.4865874975028034,0.06964798188085886,0.1568599201828925,0.26244399465269946,0.13158761608333314,0.505714193571577,0.2136419240950235,0.6492696016923216,0.31217855023651553,0,0.1302231742281448,0.7362858907089367,1.0729671073608997,0.5100840542496475,0.9146131241657179,0.64972412045038,0.9468484284650844,,0.0,1.046189205925142,0.523944410096599,0.8173419950346867,0.5062763729370181,0.01729120464877404,0.01729120464877404,0.26482795041974183,0.18343834942432072,0.0,0.4416062609691525,0.7435642564580297,0.6658838427791064,0.7316212545074404,0.8394939993289046,0.8918557568334634,0.8944585883952274,0.40794237356699614,0.7937188456801143,0.42012952928720215,0.6857581114069592,0.12444088428059448,0.0,0.004168969374840815,,,,,,,,0.1798648894162297,,,,,,,,,,,,,,,,
0.40478181966057225,0.06493520844961814,0.10805322391538823,0.1254910112583779,0.14848146778033688,0.18508270127359222,0.1648225926579713,0.15116448300319169,0.06986378188186178,0.2638100474515323,0.0,0.03254332223210529,0.1479962688080994,0.9052182650524336,0.9362504338534727,0.9262950775245848,0.8435634775228317,0.7140544171815919,1.1953977579606911,0.9005175239893219,0.9622818500153325,1.0464154914526904,0.0,0.0,0,0.3922300928640502,0.6558152604445315,0.44272682508840283,0.02191611998541318,,0.3514554388776112,0.3448341931006517,0.2962923930726452,0.2754383261338804,0.20668062047383412,0.28963572644474617,0.5459269168317615,0.07996803846949889,0.1153760175532571,0.18364917094739558,0.09348042074707484,0.45342913436462107,0.2671021454924375,0.6226984217782192,0.283185595582083,0,,0.7454419382932235,0.9613720710314553,0.5352399410594669,0.8995740950845683,0.6062286026918395,0.9415445845762735,,,,0.4353912652470732,0.6780796408184784,0.491548514388383,0.045523853802640735,0.045523853802640735,0.22821072302252676,0.16471927457312233,,0.5022378010549097,0.7700234072653851,0.7065289120307674,0.7750437085271324,0.8483119737752557,0.8750605906466273,0.9096986000216852,0.44489650312526097,0.7802275615398381,,,,,0.0,,,,,,,,0.1367574037617669,0.091780885871308,,,,,,,,,,,,,,,
0.4168410518819738,0.08473928867964117,0.087522782446923,0.12986148317686544,0.19770890798129787,0.2923094848816532,0.18963961434075083,0.1561449736427891,0.10900247602636276,0.4277381126517807,0.00464747978073679,0.0,0.20728324871585752,0.9427124737250027,0.9958707123270523,1.0011054612323964,0.8690976612662995,0.6749364589372142,1.1627211634576384,0.922956566790114,0.9946822975014576,1.01817721982044,0.036347399516582835,0.0,0,0.30376428853387,0.767042591140311,0.4322736018494703,0.05377844088878828,0.11529464088403185,0.35794337575865076,0.34113338561420004,0.3367555487616041,0.32056064750519553,0.17256018007942844,0.30176180391383545,0.4885113513877495,0.07994835867085077,0.17861405048375206,0.2804283887800047,0.21595706677167212,0.44851169475154273,0.29254068917078385,0.5399142069906627,0.3924792794734693,0,0.001278246785417952,0.7689019971407413,1.040800883519528,0.5221140576445928,0.9023884068839554,0.6621315505443974,0.9702479682233857,0.12068664293217884,0.0,0.8492374903718756,0.4349121420057951,0.7973431821766381,0.489809615122014,0.09280579071382844,0.09280579071382844,0.26248603288907946,0.20582090730129357,0.0,0.7219943829799994,0.7792943386364494,0.7269214181608409,0.7916985724519594,0.8693915402671717,0.9069081630956617,0.8809200013401124,0.4270559125523884,0.8334507616394541,0.4591644248933042,0.8024824260679095,0.11116271778163124,0.0,0.0031363780717684983,,,,,,,,0.14641756438398856,0.06850455046365396,,,,,,,,,,,,,,,
0.489424767589328,0.1107532769152193,0.11170395284253473,0.07559698801917197,0.21495004224037964,0.20237424829964257,0.15998598576093037,0.14818501418307647,0.1484099725795501,0.40038776374977836,0.047494182336922194,0.0,0.22282205420973233,0.9114809816918941,0.9984211876967652,1.0014725089012269,0.9018184625663309,0.6806737927670453,1.1059237624782625,0.8862862439154243,1.0339706791160728,1.0085671342466627,0.034732965293775384,0.0,0,0.32068247631607816,0.7826645152548434,0.4362210239216099,0.05819276754005983,0.08305520021904753,0.30786718654059364,0.3498205099879586,0.31606373313589253,0.3529978542565973,0.1257624734467428,0.2985944445673633,0.5735748622499378,0.11650409120797744,0.24295119199455983,0.2855556811410162,0.2927947468463562,0.4828900333991307,0.3075228951633088,0.5427828151470079,0.42973872080048975,0,0.025948061089432442,0.8146666214428924,1.0611546163317618,0.4970150497708328,0.8875539426092756,0.695267364278948,0.9798180179371719,0.15435797208322666,0.0,0.9036300781845155,0.42673183192497516,0.795940694741529,0.40812796282942065,0.11707922633627582,0.11707922633627582,0.29558392971770797,0.1922613212088889,0.0,0.9019150884006278,0.7383611186450189,0.7035126169896158,0.7793390360504207,0.8640684027977684,0.8929892105335053,0.9017628611863076,0.44795413839169224,0.8832449489597508,0.47198648794762543,0.7985480398802627,0.11511168530506809,0.0,0.007986921724516104,,,,,,,,0.1280172477883882,0.2732672988900218,0.0,0.1499764112371338,0.0,0.029107578677106158,0.3935126673526856,,,,,,,,,,
0.5091089817762176,0.1554156293506114,0.054256449377355034,0.023531618049623233,0.15179814645109327,0.1453885612564214,0.08609527090042891,0.13359714368064438,0.10617012822224817,0.6949500774451252,0.0996885639564952,0.0,0.18980163249477838,0.8755494236701774,0.9983537457888917,0.960129025513631,0.8906904390905027,0.6938139361558341,1.1566287299814602,0.8754623678975942,1.0376633162536457,1.0564797794644463,0.04187525780371774,0.0,0,0.2408481636967313,0.7689620608081724,0.4081666110513354,0.03132767479205712,0.05963392606650681,0.2977204631823114,0.34678994542712716,0.3098899039618026,0.30028217938611385,0.09776852346582168,0.22727005614956966,0.5379523338048918,0.08858154597094972,0.2077867321362539,0.2192964980216594,0.15887244566239184,0.5321618891904628,0.3269441723301497,0.6253225026785064,0.4296963127714089,0,0.17114604934586963,0.9306193565188606,1.0183649902753464,0.5016193034104371,0.896163377749181,0.7393797729960513,0.9902068210825967,0.31016142370444294,0.0,1.1281372333517523,0.366007833479439,0.7545414520588328,0.3484750141781814,0.07145813786868294,0.07145813786868294,0.2728922928159617,0.1810428312542134,0.0,0.9370831097303467,0.7304835992379922,0.6813502924140753,0.7618397950114194,0.8609525392125731,0.885851067036669,0.9207287781505055,0.37559819122666227,0.94346106667891,0.5174245354094554,0.8229611484516758,0.11725814924573258,0.0,0.0028289350453104085,0.44649943162180666,0.5328414478890806,0.9359618744873335,0.31167922121565644,0.15777597214259909,0.23118632767732167,0.3601170499176441,0.1587866134003305,0.23423430158043795,0.0,0.10982166985280842,0.0,0.008125873628539226,0.3791792858238581,,,,,,,,,,
0.49586542481149776,0.16172486727425986,0.0246909800195341,0.003359744386889475,0.07677387415433432,0.13061050538144717,0.10460981903410757,0.1552687194932181,0.012661589593494383,0.6772487858271211,0.10518055739422429,0.0,0.1260911602449247,0.9216333284175832,0.9873728749213531,0.9530393915473623,0.8421115055695906,0.6476393899626809,1.0659938403975944,0.9172335631399756,0.9822686360638282,1.0069332697947542,0.057742785828718154,0.0,0,0.1694790978808327,0.7183447666179068,0.38720180878171034,0.036637453027590576,0.18809639802287167,0.30607680415479815,0.37170286599170055,0.2892508688014695,0.2490575004155781,0.13977190057682815,0.20060323400330254,0.5175763518942055,0.08955582611284564,0.21730395151082152,0.26672489452244336,0.19284431895307422,0.4994369769960926,0.3195585671702705,0.6457336502747951,0.42210074780358775,0,0.25144384204802195,0.890483218474529,1.0044160398636657,0.5383092467179657,0.9175676351590517,0.7437821136930897,1.0036828381071214,0.2494720640614254,0.0,1.1347197461152465,0.30754288750180697,0.9458782054349212,0.30644975105257066,0.06967859132256626,0.06554069211763251,0.27494925627836453,0.192363412216541,0.0,0.9237212330115252,0.7111844244631292,0.6692477577049019,0.7244089929117945,0.8964568817998612,0.8711671609408465,0.8994575038654015,0.34397006365421473,0.904326466191707,0.48858266194101274,0.7176751309014489,0.05902663294175959,0.0,0.006703500036921441,0.4724480004356925,0.5184292957852216,0.9721471953051131,0.2972016555815714,0.10679447671757573,0.24764147703791983,0.29612201977249264,0.17731847968792322,0.21833118099647447,0.0,0.04888045343282304,0.002065643054223798,0.002065643054223798,0.35392997622250266,0.5456123441248347,0.0,0.5289326445603707,,,,,,,
0.48641271950956555,0.20735650045449833,0.015660012329614368,0.03090191150870028,0.027692869977242338,0.11155360049525169,0.1310887102485962,0.17333922877112595,0.013942486897795404,0.6519907546710678,0.09913603962113827,0.0,0.12085604331722472,0.8813355713529599,0.960360455083919,0.9444227258028621,0.8906455840003096,0.5866327526606341,1.079961541976881,0.8821111092424383,0.9159385275526182,0.9632177243736982,0.04050542086506256,0.0,0,0.10710091805370359,0.7871413651066171,0.3961853537159186,0.04814181284389003,0.21710242546971176,0.3123742835941888,0.4044976550516655,0.27840752573701494,0.21352199467393668,0.13558645587117288,0.15548365973390368,0.5841303566259461,0.11473028474759339,0.26046398599384896,0.33550561052681827,0.22775020946120278,0.5589252807953197,0.31077715403560524,0.7016564383576888,0.29139926390793264,0,0.2248616483922589,0.8342107841180143,1.0538296075081095,0.5208935650438492,0.9143445551404408,0.7485844081162809,1.01272168437541,0.14941290726662187,0.0,1.0863629582239613,0.2729612034267443,0.9648269529047364,0.3473973729250907,0.1186968106029927,0.1186968106029927,0.33372760018227543,0.21934194781639238,0.0,0.8143190914345854,0.6980695954790208,0.6953490391256266,0.7127148667426483,0.8843326371227395,0.8992344998619175,0.8921491155608363,0.18596584567917518,0.9120627704167511,0.510985084807848,0.6860338950490206,0.08641353050667053,0.014749269400986958,0.0018174962616069612,0.467079287328351,0.512696988153271,0.9817581258705416,0.3470863580615052,0.09565245587079618,0.27170924678313935,0.34757453901665897,0.1990074457934991,0.23782044154286566,0.0,0.02844304541541983,0.0,0.0,0.3650190470940046,0.5314119624572684,0.0,0.531823765273616,,,,,,,
0.5391228927876659,0.27160069208778603,0.010514934905540464,0.09180806345235866,0.024785425180661114,0.13068238728336337,0.10368145331885271,0.18134613038842792,0.11282216832255407,0.6754774819374842,0.09001322863289674,0.0,0.1148838425331615,0.8876371846239979,0.9454416667452479,0.9742541055578557,0.9045623418939909,0.5514908218969592,1.0778394893260135,0.8353613516357983,0.8852213058933498,0.9117222117519047,0.032258375151694635,0.0,0,0.14716976428953976,0.8207604139934149,0.36166952248862594,0.019752869840435054,0.27679668380273925,0.30997033058216117,0.3778103669286611,0.257309322910187,0.23633783569162659,0.14549242625418843,0.20932198117151546,0.5057297897217171,0.10632892039792,0.269222299674812,0.39346559366724265,0.23216080244283846,0.5846304361340632,0.3295895787059194,0.7265782557626554,0.2418899108912647,0,0.1745120337129133,0.8269351584541673,1.0460441734889578,0.5311677005941697,0.8807734907736587,0.8373745114069063,1.05009450511397,0.170282394068761,0.0,1.163649756513601,0.2553500465844599,0.9770700068341982,0.4358766336497085,0.13813980116659336,0.13813980116659336,0.3622563734228582,0.25325177800062015,0.0,0.7536510106716034,0.7226269228366691,0.6916962494001713,0.7364656138602452,0.8977986316279644,0.9346014893213611,0.8852647685488084,0.1546593957492679,0.9305873541357569,0.5832623732333508,0.745541054377241,0.11077531943281893,0.0028470981684013677,0.0,0.45339737161798443,0.5354156475971225,0.958912987026597,0.3443704759418394,0.10214275241693355,0.25800281941037334,0.3430600232044407,0.2474972947180999,0.29608327075677165,0.0,0.05239154072738134,0.0,0.0,0.40259728824601154,0.5735414069222168,0.015674362080279138,,,,,,,,
