PARTYID,POLVIEWS,NATSPAC,NATENVIR,NATHEAL,NATCITY,NATCRIME,NATDRUG,NATEDUC,NATRACE,NATARMS,NATAID,NATFARE,SPKATH,COLATH,LIBATH,SPKCOM,COLCOM,LIBCOM,SPKHOMO,COLHOMO,LIBHOMO,CAPPUN,GUNLAW,COURTS,GRASS,ATTEND,RELITEN,POSTLIFE,PRAYER,HELPFUL,FAIR,TRUST,CONBUS,CONCLERG,CONEDUC,CONFED,CONLABOR,CONPRESS,CONMEDIC,CONTV,CONJUDGE,CONSCI,CONLEGIS,CONARMY,GETAHEAD,FEPOL,ABDEFECT,ABNOMORE,ABHLTH,ABPOOR,ABRAPE,ABSINGLE,SEXEDUC,DIVLAW,PREMARSX,XMARSEX,HOMOSEX,PORNLAW,POLABUSE,POLMURDR,POLESCAP,POLATTAK,PRESLAST_NONCONFORM,PRESLAST_DEMREP,SPKRAC,COLRAC,LIBRAC,SPKMIL,COLMIL,LIBMIL,CONFINAN,ABANY,LETDIE1,SUICIDE1,SUICIDE2,NEWS,TVHOURS,FECHLD,FEPRESCH,FEFAM,RACDIF1,RACDIF2,RACDIF3,RACDIF4,POLHITOK,EQWLTH,NATROAD,NATSOC,NATMASS,NATPARK,HELPPOOR,TEENSEX,SPANKING,MARHOMO,AFFRMACT,WRKWAYUP,NATCHLD,NATSCI,SPKMSLM,COLMSLM,LIBMSLM
0.3910992262728087,0.19157478001705341,0.0,0.07727871765954661,0.1137300172312415,0.24554935451738602,0.1946719660907735,0.15082088981982053,0.19268967134806947,0.44686754942656187,-0.17823683583102382,0.0,0.17682436873913698,0.3086987097170184,-0.038981503611817334,0.13076764435773483,-0.036304540276038556,-0.22279707653596775,0.3009232689894492,0.45153469337809543,0.10869483123570495,0.1792972344877856,0.03222859083350214,0.0,0,-0.3919884054983423,0.5458854241091008,0.37435696945113545,0.10458078824579903,-0.018061337255439694,0.3454272133282555,0.4106769497037638,0.3288560012718341,0.3624699436852305,0.2637427318451887,0.43694705415270096,0.4865397574994772,0.10434982257899142,0.2716023017298698,0.2915199147000609,0.27641836638632455,0.441111264460073,0.2219833311424233,0.5980205444945739,0.2358045708603965,0,-0.05053902289446914,0.6823630501266903,0.5846173005262558,0.49752356284382876,0.8122877030095513,0.6350716806457968,0.7341470683091156,0.012292168498731859,-0.022784413759455027,0.1717866141031758,0.31992249161777364,0.0017041282994668307,0.170088429842698,0.08125886143395372,0.08176574828897003,0.025542934701272946,0.025542934701272946,0.0,0.7210874414473828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.36286281830418143,0.14161584137837924,-0.0011860181706061543,0.08365063257873111,0.10681552323945266,0.22500444929121066,0.21628199527893127,0.17859037070946948,0.12458747413036111,0.2878502143912801,-0.09508742965006993,0.0,0.10115800766382457,0.5148716379142472,0.32142575267492846,0.4843384826957883,0.14717292435163526,-0.2907679319800481,0.6518747536293467,0.614446553001199,0.14240012828581158,0.25480407062882376,0.031684590255257036,0.0,0,,0.31678488566833324,0.37709235245939926,,0.03543484752098556,,,,0.3268656362290789,0.18642156734100684,0.3581928844189849,0.37686957470214416,0.053438871419716455,0.19282021485403078,0.29838597844024917,0.17606298217271962,0.5049119741738616,0.19060603555121286,0.559723413147461,0.19003161245974218,0,0.14051872256279166,0.7038258928333735,0.868655501723671,0.4925104617370078,0.9030060900470752,0.628915820219823,0.8938653826361721,0.028877892718289923,-0.0216095989953268,0.0900395174813399,0.3624269754142897,0.1440642108428958,,,,,,0.0,0.47892733451269187,0.4635725440675252,0.5330031274416929,0.3196205667717388,0.41403747197395524,0.38499428032488486,0.338401243945998,0.3048696608915894,0.5407353229283871,0.19532859473272768,0.33184099507972525,0.14672172182883522,0.0,0.0,-0.4510015913191059,-0.028789595964343245,0.19814239576828574,0.04328896613184094,0.2598799549260311,-0.01454448014019405,0.029082415399075745,,,,,,,,,,,,,,,,,
0.37821503206230905,0.024030211274329596,-0.012678135166879973,0.12262149738097664,0.1364818318202648,0.1964303555780613,0.23236415110283834,0.21553991282358345,0.08837015985435995,0.25998853578382786,-0.04564963337580532,0.03955349883103455,0.13363370943232433,0.5774498453391037,0.3836361643562955,0.512238078473702,0.13993168204987683,-0.2499352225168901,0.643250797839817,0.5409348617631654,0.16995987468941348,0.22128702391873006,0.005177109356153267,0.0,0,-0.24437716114928357,0.31182383252670376,0.38124241908049755,0.031618608417369465,,0.35318753027908645,0.3860723428907703,0.30096552750182126,0.26101657310898235,0.13448198793693464,0.3217542687828149,0.4865874975028034,0.06964798188085886,0.1568599201828925,0.26244399465269946,0.13158761608333314,0.505714193571577,0.18828565376126355,0.6492696016923216,0.2303678411202676,0,0.01603977554142281,0.7225577615355787,0.8352658307183254,0.5100840542496475,0.8397953871713612,0.64972412045038,0.8576666029307718,,0.0,0.2528429146271898,0.25993963686213856,0.034667022514714534,0.09975579722662964,0.01729120464877404,0.01729120464877404,0.26482795041974183,0.18343834942432072,0.0,0.4416062609691525,0.46644401492090376,0.5341760926056683,0.3227932627968766,0.44839452587006745,0.3721746452388679,0.30241498360024205,0.40794237356699614,0.6153971086568264,0.22833698636838956,0.34449683695432815,0.11943639719875049,0.0,0.004168969374840815,,,,,,,,0.1798648894162297,,,,,,,,,,,,,,,,
0.40478181966057225,0.01277231176372963,0.023139742220061984,0.1254910112583779,0.14848146778033688,0.18508270127359222,0.1648225926579713,0.15116448300319169,0.06986378188186178,0.2638100474515323,0.0,0.03254332223210529,0.1479962688080994,0.5473160772840965,0.3409271581155372,0.3131442246840264,0.09556308226843871,-0.3498400696235405,0.7662516298135281,0.3905728554570378,0.011324862974021806,0.0024208852562696594,0.0,0.0,0,-0.29220785366251956,0.3751604907877111,0.31475613972213307,0.02191611998541318,,0.3514554388776112,0.3448341931006517,0.2962923930726452,0.2754383261338804,0.20668062047383412,0.28963572644474617,0.5459269168317615,0.07938980589836749,0.1153760175532571,0.18364917094739558,0.09348042074707484,0.45342913436462107,0.21086765092619364,0.6226984217782192,0.283185595582083,0,,0.7075204847273323,0.8453871866703642,0.5352399410594669,0.6899593971655159,0.6062286026918395,0.8395023087054185,,,,0.25866469643826556,0.08402205907460249,0.027005002671508314,0.045523853802640735,0.045523853802640735,0.22821072302252676,0.16471927457312233,,0.38503335847958264,0.40935660926612,0.43258296005784397,0.25693227649398853,0.4629530232955391,0.355073138331052,0.28838398754468175,0.44489650312526097,0.6179083672779973,,,,,0.0,,,,,,,,0.1367574037617669,-0.024845324132887585,,,,,,,,,,,,,,,
0.4168410518819738,0.08473928867964117,-0.022720802654210386,0.12986148317686544,0.19770890798129787,0.2923094848816532,0.18963961434075083,0.1561449736427891,0.10900247602636276,0.4184431530903071,-0.00464747978073679,0.0,0.19790902316859305,0.647448683305884,0.4708173670822409,0.4184973035240886,0.15946880635334887,-0.31637629069580175,0.6963103970425355,0.5213632677297456,0.11059826185687291,0.16218422891126666,0.036347399516582835,0.0,0,-0.2045360807377138,0.4529468020286898,0.30309432861765606,0.05377844088878828,0.00299803659493051,0.35794337575865076,0.34113338561420004,0.3367555487616041,0.32056064750519553,0.17256018007942844,0.30176180391383545,0.4885113513877495,0.04220967736120099,0.17861405048375206,0.2804283887800047,0.21595706677167212,0.44851169475154273,0.21788409663426073,0.5399142069906627,0.3924792794734693,0,-0.001278246785417952,0.757194665733938,0.8098107166917099,0.5221140576445928,0.8176974392955401,0.6500715661427106,0.9013867163230879,0.01840735990337366,0.0,0.33583448786926084,0.30787716149080324,0.046663244960494094,0.1447913443430172,0.09280579071382844,0.09280579071382844,0.26248603288907946,0.20582090730129357,0.0,0.5566208262903062,0.4966838516123497,0.505336155940335,0.36069475259735495,0.5577379873905481,0.36379938684796653,0.3580600036500803,0.4270559125523884,0.6649272999175461,0.3841799173264253,0.3061566837043775,0.08902057009735286,0.0,0.0031363780717684983,,,,,,,,0.14641756438398856,-0.06850455046365396,,,,,,,,,,,,,,,
0.37396484391970275,0.1107532769152193,-0.03959633566311388,0.07559698801917197,0.21495004224037964,0.1985332275520626,0.15998598576093037,0.14818501418307647,0.1484099725795501,0.3508556437888848,-0.047494182336922194,0.0,0.06664523680995713,0.575420633594497,0.4872343536365841,0.4211959041727555,0.14487125058880587,-0.3337956631604761,0.6008210850054112,0.5339567263022321,0.07094181381569734,0.19164616614574703,0.034732965293775384,0.0,0,-0.22460073627460955,0.39479477045720623,0.3460777816945252,0.05819276754005983,-0.012605501969251575,0.30786718654059364,0.3498205099879586,0.31606373313589253,0.34140767807874384,0.1257624734467428,0.2985944445673633,0.5735748622499378,0.09415884834232127,0.24295119199455983,0.2855556811410162,0.2927947468463562,0.4828900333991307,0.18246213054246874,0.5427828151470079,0.3709018569362276,0,-0.025948061089432442,0.7719659579322544,0.7786741333111987,0.4970150497708328,0.8182893472302264,0.6504641241755185,0.9098984964230258,0.017110767164054477,0.0,0.26777716107652705,0.2317381863779832,0.04339184393075672,0.10828477227584127,0.11707922633627582,0.11707922633627582,0.29558392971770797,0.1922613212088889,0.0,0.6024932326215667,0.4329304453468976,0.5563796740570409,0.33637387597781243,0.5152178098626707,0.3413609866653353,0.3095280275828874,0.44795413839169224,0.7152879133387288,0.38505219003396185,0.2190097205142629,0.11511168530506809,0.0,0.007986921724516104,,,,,,,,0.1280172477883882,0.04990424492113264,0.0,0.06049815069105901,0.0,0.029107578677106158,-0.053155258479840144,,,,,,,,,,
0.4656971824313131,0.1554156293506114,-0.054256449377355034,0.023531618049623233,0.15179814645109327,0.1453885612564214,0.08609527090042891,0.13359714368064438,0.10617012822224817,0.14834611075954526,-0.0996885639564952,0.0,0.04176117942334303,0.5135307454760294,0.37091865785681094,0.30785026168412366,0.12027832516139486,-0.30567632669413713,0.6110755617273123,0.46882194254724413,0.019293344480751953,0.1859676282735001,0.04187525780371774,0.0,0,-0.18455358056671356,0.4128913648603347,0.3491144494325294,0.03132767479205712,-0.0005906768329785072,0.2977204631823114,0.34678994542712716,0.3098899039618026,0.30028217938611385,0.09776852346582168,0.22727005614956966,0.5379523338048918,0.08858154597094972,0.2077867321362539,0.2192964980216594,0.15887244566239184,0.5321618891904628,0.2003218965540214,0.6253225026785064,0.31886841687051,0,0.13404403311646162,0.8461404171018198,0.7392915729158346,0.5016193034104371,0.8266094375365854,0.6554499900063994,0.917418749706225,-0.013404371310987609,0.0,0.2588204278185003,0.2209518600838815,0.09266977114527303,0.1105639440958123,0.07145813786868294,0.07145813786868294,0.2728922928159617,0.1810428312542134,0.0,0.58648951723747,0.3651732122248616,0.559257811592282,0.27443692717649537,0.4673457444778833,0.36923946018532533,0.2844182927583413,0.37559819122666227,0.8302405751009065,0.4280108412272244,0.0863701791842193,0.11725814924573258,0.0,0.0028289350453104085,-0.3982294031462144,-0.01471838587522406,0.3162324818364143,-0.15640424891438226,0.1429643642948856,-0.07591135537604744,-0.0245955633794281,0.1587866134003305,0.07518993365514026,0.0,0.06792673559692988,0.0,0.008125873628539226,-0.06975505058827991,,,,,,,,,,
0.48733366428828123,0.16172486727425986,-0.0246909800195341,0.0012888621469111597,0.07677387415433432,0.13061050538144717,0.10460981903410757,0.1552687194932181,0.012661589593494383,0.0399918974495569,-0.10518055739422429,0.0,-0.013331470975532316,0.5534515327331351,0.44949043139090067,0.38593522520330076,0.16238814562966272,-0.2633530804636872,0.6369399196392289,0.5111356218739533,0.19490127708816385,0.27901433147003685,0.057742785828718154,0.0,0,-0.11947776485006524,0.4737932338510401,0.30585726519832673,0.036637453027590576,-0.04574034951922988,0.30607680415479815,0.37170286599170055,0.2892508688014695,0.2490575004155781,0.13977190057682815,0.20060323400330254,0.5175763518942055,0.08955582611284564,0.21730395151082152,0.26672489452244336,0.19284431895307422,0.4994369769960926,0.27017660713120234,0.6457336502747951,0.2986515917440461,0,0.18360289383089312,0.7346492545882267,0.8173616188612857,0.5254176276201713,0.8954948898501441,0.7316477894810638,0.9527654700491053,0.019724668070096492,0.0,0.33529895531136833,0.2692837927548175,-0.2529250611638853,0.20350494838863037,0.06140279291269877,0.06554069211763251,0.27494925627836453,0.192363412216541,0.0,0.613625847247919,0.39528407780340286,0.5650366262040143,0.3042975147511807,0.5371447129619055,0.42092279695921725,0.35141074204841616,0.34397006365421473,0.6801580405639776,0.4023606241777271,0.29772937963758006,0.05902663294175959,0.0,0.006703500036921441,-0.4389293863771047,-0.04494946489308094,0.25356919593161903,-0.1459257015377946,0.06175619990116728,-0.09636552299414304,-0.007230408348683187,0.17731847968792322,0.10316793620284992,0.0,0.04888045343282304,0.002065643054223798,0.002065643054223798,-0.0324308590231783,0.42861492265568435,0.0,-0.2408079480511646,,,,,,,
0.48641271950956555,0.2008027612154138,0.013887146653158763,0.03090191150870028,0.027692869977242338,0.11155360049525169,0.1310887102485962,0.17333922877112595,0.013942486897795404,-0.05093523106543216,-0.09913603962113827,0.0,-0.027269040476236434,0.5930598039117065,0.5097906959867177,0.44814455806937786,0.22206316418574837,-0.23208483072086797,0.6970451394084567,0.4444993611225174,0.17553793171935833,0.17650307740900917,0.04050542086506256,0.0,0,-0.05220625557254424,0.47248276200230493,0.3291163777150417,0.04814181284389003,-0.08938058098866898,0.3123742835941888,0.4044976550516655,0.27840752573701494,0.21352199467393668,0.13558645587117288,0.15548365973390368,0.5841303566259461,0.11473028474759339,0.26046398599384896,0.33550561052681827,0.22775020946120278,0.5589252807953197,0.31077715403560524,0.7016564383576888,0.13704686548044642,0,0.13309959106109184,0.694239646585516,0.8654745699706856,0.5208935650438492,0.8644694081162303,0.7233445549659301,0.8984632270987326,-0.03995296647601834,0.0,0.4006417152410672,0.24869402363702128,-0.23826364708574616,0.23254245886522548,0.1186968106029927,0.1186968106029927,0.33372760018227543,0.21934194781639238,0.0,0.5553258042274195,0.44951286453553313,0.5514682829249893,0.3202773795985235,0.5554478544966664,0.4601473947679607,0.36698487902059224,0.18596584567917518,0.6695315688566625,0.4434595748702922,0.3196843396216674,0.08452150641793565,0.014749269400986958,0.0018174962616069612,-0.43377740437935663,-0.030075818246398767,0.28492641739521807,-0.20643155330598206,0.08222486629638118,-0.1310544420276163,-0.020825429847142085,0.1990074457934991,0.12514734935187968,0.0,0.026942694539064845,0.0,0.0,-0.002051256199259284,0.4298915029215108,0.0,-0.23684716697865893,,,,,,,
0.4747251874515826,0.25439181599078997,0.010514934905540464,0.09180806345235866,0.024785425180661114,0.13068238728336337,0.10368145331885271,0.18134613038842792,0.11282216832255407,0.02296165112379371,-0.09001322863289674,0.0,-0.05377876341403547,0.6248415448078277,0.4502207722169492,0.5386271058743296,0.19020843412379476,-0.24042446691291852,0.6699814643038384,0.4397572402589626,0.11475048999055917,0.2337920926335392,0.032258375151694635,0.0,0,-0.13731704805593795,0.4153335521040325,0.33848600548030217,0.019752869840435054,-0.19693319404131435,0.30997033058216117,0.3778103669286611,0.257309322910187,0.23633783569162659,0.14549242625418843,0.20932198117151546,0.5057297897217171,0.10632892039792,0.269222299674812,0.39346559366724265,0.23216080244283846,0.5846304361340632,0.3295895787059194,0.7265782557626554,0.09964685323806716,0,0.11486693195653207,0.7091690270695967,0.9248875143894657,0.5311677005941697,0.7889534775836985,0.7304386951250997,0.9019685574812204,-0.020755988721545687,0.0,0.4570252537183005,0.2553500465844599,-0.04945341161809847,0.1663447609472526,0.13813980116659336,0.13813980116659336,0.3622563734228582,0.25325177800062015,0.0,0.5323452905202644,0.4784663427602952,0.5679654635570952,0.36857424794079535,0.5255393645352381,0.5653352909520548,0.3583770922083774,0.1546593957492679,0.6427256308093853,0.46789868515484045,0.33443641881209946,0.06585926247000487,0.0028470981684013677,0.0,-0.45339737161798443,-0.048504906666041375,0.32494466745150796,-0.21225412628146642,0.10214275241693355,-0.12611637449865448,-0.04703527053955754,0.2474972947180999,0.08506073618277593,0.0,-0.03549579422505591,0.0,0.0,-0.02168318605511818,0.4297555041671245,0.015674362080279138,,,,,,,,
